VISITOR LEVEL:;;;100%;;100%;;30%;30%;;;;;
ad_id;dealer_id;ad_days;vipViews_siteGermany;TopFeature_days;vipViews_TopFeature;DSPtestFeature_days;vipViews_DSPtestFeature;DSPdelivery;TOP feature ads;DSS feature flag;Feature flag;DSP delivery flag;DSP delivery & VIP view
120931645;2719942;6;18;0;0;0;0;;0;0;0;0;0
120990460;457742;4;5;0;0;0;0;;0;0;0;0;0
121056406;468115;3;2;0;0;0;0;;0;0;0;0;0
121056525;468115;7;6;0;0;0;0;;0;0;0;0;0
121462869;467604;2;2;0;0;0;0;2;0;0;0;1;0
121699093;468115;7;31;0;0;0;0;;0;0;0;0;0
121699201;468115;7;14;0;0;0;0;;0;0;0;0;0
121717077;468115;5;6;0;0;0;0;;0;0;0;0;0
121717249;468115;7;22;0;0;0;0;;0;0;0;0;0
121926524;460930;6;10;0;0;0;0;25;0;0;0;1;0
122507814;2719942;7;118;0;0;0;0;;0;0;0;0;0
122566925;468115;7;173;0;0;4;11;;0;1;1;0;0
122647037;468115;7;22;0;0;0;0;;0;0;0;0;0
122647154;468115;7;30;0;0;0;0;;0;0;0;0;0
122647293;468115;2;2;0;0;0;0;;0;0;0;0;0
122755286;468115;7;2;0;0;0;0;;0;0;0;0;0
122755800;468115;7;15;0;0;0;0;;0;0;0;0;0
123246168;457612;7;15;0;0;0;0;;0;0;0;0;0
123800274;468115;7;7;0;0;0;0;;0;0;0;0;0
123861433;454360;7;19;0;0;0;0;;0;0;0;0;0
123941698;468115;7;2;0;0;0;0;;0;0;0;0;0
123942821;468115;7;13;0;0;0;0;;0;0;0;0;0
124184818;472219;7;26;0;0;0;0;15;0;0;0;1;0
124185356;452561;7;55;0;0;0;0;7;0;0;0;1;0
124298350;468115;7;66;0;0;0;0;;0;0;0;0;0
124298623;468115;7;93;0;0;2;4;;0;1;1;0;0
124600142;455273;7;61;0;0;0;0;;0;0;0;0;0
124668149;468115;7;13;0;0;0;0;;0;0;0;0;0
124668181;468115;7;34;0;0;0;0;;0;0;0;0;0
124668620;468115;7;24;0;0;0;0;;0;0;0;0;0
124668661;468115;1;1;0;0;0;0;;0;0;0;0;0
124831506;456811;1;1;0;0;0;0;;0;0;0;0;0
124941092;468115;7;14;0;0;0;0;;0;0;0;0;0
124941125;468115;7;30;0;0;0;0;;0;0;0;0;0
124941201;468115;7;41;0;0;0;0;;0;0;0;0;0
124942110;455669;7;18;0;0;0;0;;0;0;0;0;0
125225769;455669;7;14;0;0;0;0;;0;0;0;0;0
125261482;468115;7;36;0;0;0;0;;0;0;0;0;0
125261565;468115;7;26;0;0;0;0;;0;0;0;0;0
125261669;468115;7;22;0;0;0;0;;0;0;0;0;0
125336169;3237123;7;43;0;0;1;2;3;0;1;1;1;1
125341483;468115;3;4;0;0;0;0;;0;0;0;0;0
125341527;468115;7;8;0;0;0;0;;0;0;0;0;0
125341736;468115;7;3;0;0;0;0;;0;0;0;0;0
125341768;468115;2;2;0;0;0;0;;0;0;0;0;0
125342194;468115;1;1;0;0;0;0;;0;0;0;0;0
125342232;468115;7;43;0;0;0;0;;0;0;0;0;0
125357905;2719942;7;165;0;0;0;0;;0;0;0;0;0
125515260;2719942;6;9;0;0;0;0;;0;0;0;0;0
125582994;468115;4;6;0;0;0;0;;0;0;0;0;0
125584159;468115;7;6;0;0;0;0;;0;0;0;0;0
125665376;468115;7;70;0;0;0;0;;0;0;0;0;0
125665577;468115;7;42;0;0;1;4;;0;1;1;0;0
125741683;457742;6;9;0;0;0;0;;0;0;0;0;0
125848913;467817;5;5;0;0;0;0;;0;0;0;0;0
125890206;467817;3;3;0;0;0;0;;0;0;0;0;0
125893477;468115;7;2;0;0;0;0;23;0;0;0;1;0
125996635;497357;7;10;0;0;0;0;;0;0;0;0;0
126006720;468115;7;9;0;0;0;0;;0;0;0;0;0
126157586;460930;7;59;0;0;0;0;13;0;0;0;1;0
126160271;490837;1;1;0;0;0;0;2;0;0;0;1;0
126171621;457742;1;2;0;0;0;0;;0;0;0;0;0
126600920;491467;7;10;0;0;1;2;2;0;1;1;1;1
126657076;475507;7;10;0;0;0;0;;0;0;0;0;0
126657273;475507;7;31;0;0;0;0;;0;0;0;0;0
126938732;2719942;7;39;0;0;0;0;;0;0;0;0;0
126979821;490837;7;34;0;0;0;0;3;0;0;0;1;0
127048209;456811;7;14;0;0;0;0;;0;0;0;0;0
127057705;456811;7;73;0;0;0;0;;0;0;0;0;0
127057803;456811;7;36;0;0;0;0;;0;0;0;0;0
127061070;456811;7;10;0;0;0;0;;0;0;0;0;0
127138681;814944;7;9;0;0;0;0;5;0;0;0;1;0
127139017;814944;7;21;0;0;0;0;;0;0;0;0;0
127308953;474288;7;5;0;0;0;0;;0;0;0;0;0
